"m","p","tau","rho","width_us","width_riqite","cover_us","cover_riqite","quants_check"
500,0.6,1,0.1,-0.14014014014014,0.193,TRUE,TRUE,0.9
500,0.6,1,0.1,0.1001001001001,0.763,TRUE,TRUE,1
500,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.1,-3.34334334334334,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.1,-2.74274274274274,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.1,-2.42242242242242,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.1,-1.9019019019019,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.1,-1.38138138138138,-1.557,TRUE,TRUE,0.6
500,0.6,1,0.1,-0.940940940940941,-0.877,TRUE,TRUE,0.7
500,0.6,1,0.1,-0.62062062062062,-0.384,TRUE,TRUE,0.8
500,0.6,1,0.1,-0.3003003003003,0.092,TRUE,TRUE,0.9
500,0.6,1,0.1,0.02002002002002,0.781,TRUE,TRUE,1
500,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.1,-3.3033033033033,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.1,-2.5025025025025,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.1,-2.18218218218218,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.1,-1.74174174174174,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.1,-1.06106106106106,-1.437,TRUE,TRUE,0.6
500,0.6,1,0.1,-0.7007007007007,-0.817,TRUE,TRUE,0.7
500,0.6,1,0.1,-0.42042042042042,-0.316,TRUE,TRUE,0.8
500,0.6,1,0.1,-0.14014014014014,0.184,TRUE,TRUE,0.9
500,0.6,1,0.1,0.14014014014014,0.835,TRUE,TRUE,1
500,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.1,-3.66366366366366,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.1,-2.86286286286286,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.1,-2.54254254254254,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.1,-1.74174174174174,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.1,-1.26126126126126,-1.395,TRUE,TRUE,0.6
500,0.6,1,0.1,-0.980980980980981,-0.845,TRUE,TRUE,0.7
500,0.6,1,0.1,-0.62062062062062,-0.408,TRUE,TRUE,0.8
500,0.6,1,0.1,-0.3003003003003,0.069,TRUE,TRUE,0.9
500,0.6,1,0.1,-0.02002002002002,0.713,TRUE,TRUE,1
500,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.1,-3.06306306306306,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.1,-2.46246246246246,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.1,-2.02202202202202,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.1,-1.66166166166166,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.1,-1.26126126126126,-1.409,TRUE,TRUE,0.6
500,0.6,1,0.1,-0.860860860860861,-0.857,TRUE,TRUE,0.7
500,0.6,1,0.1,-0.58058058058058,-0.352,TRUE,TRUE,0.8
500,0.6,1,0.1,-0.3003003003003,0.198,TRUE,TRUE,0.9
500,0.6,1,0.1,0.02002002002002,0.806,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.34334334334334,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.66266266266266,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.62162162162162,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.1011011011011,-3.753,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.74074074074074,-1.173,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.34034034034034,-0.579,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.06006006006006,-0.124,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.18018018018018,0.365,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.46046046046046,1.008,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-2.98298298298298,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.54254254254254,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.66166166166166,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.18118118118118,-2.573,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.900900900900901,-1.261,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.62062062062062,-0.704,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.3003003003003,-0.242,TRUE,TRUE,0.8
1000,0.6,1,0.1,-0.02002002002002,0.215,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.26026026026026,0.865,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-2.62262262262262,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.18218218218218,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.66166166166166,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.14114114114114,-2.868,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.780780780780781,-1.209,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.46046046046046,-0.654,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.18018018018018,-0.202,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.14014014014014,0.267,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.38038038038038,1.022,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.46346346346346,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.62262262262262,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.66166166166166,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.14114114114114,-3.003,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.74074074074074,-1.147,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.42042042042042,-0.619,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.06006006006006,-0.175,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.18018018018018,0.308,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.46046046046046,0.948,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.3033033033033,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.82282282282282,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.82182182182182,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.22122122122122,-2.473,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.860860860860861,-1.213,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.5005005005005,-0.715,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.18018018018018,-0.276,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.02002002002002,0.175,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.3003003003003,0.818,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-4.06406406406406,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.94294294294294,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.9019019019019,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.34134134134134,-2.5,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.900900900900901,-1.32,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.54054054054054,-0.812,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.18018018018018,-0.412,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.1001001001001,0.022,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.38038038038038,0.681,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.38338338338338,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.66266266266266,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.7017017017017,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.06106106106106,-2.861,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.62062062062062,-1.11,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.22022022022022,-0.536,TRUE,TRUE,0.7
1000,0.6,1,0.1,0.06006006006006,-0.112,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.26026026026026,0.292,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.5005005005005,0.931,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.7037037037037,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.82282282282282,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.74174174174174,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.14114114114114,-2.433,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.74074074074074,-1.152,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.42042042042042,-0.622,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.14014014014014,-0.215,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.14014014014014,0.243,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.38038038038038,0.898,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.26326326326326,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.54254254254254,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.62162162162162,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.1011011011011,-3.293,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.7007007007007,-1.123,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.34034034034034,-0.564,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.02002002002002,-0.118,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.26026026026026,0.344,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.54054054054054,0.981,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.42342342342342,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.82282282282282,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.9019019019019,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.34134134134134,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.860860860860861,-1.405,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.46046046046046,-0.744,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.06006006006006,-0.28,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.18018018018018,0.149,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.46046046046046,0.839,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.58358358358358,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.82282282282282,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.9019019019019,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.26126126126126,-3.837,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.780780780780781,-1.29,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.42042042042042,-0.663,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.1001001001001,-0.182,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.22022022022022,0.279,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.5005005005005,0.913,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.34334334334334,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.66266266266266,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.86186186186186,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.22122122122122,-3.195,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.780780780780781,-1.344,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.46046046046046,-0.791,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.18018018018018,-0.33,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.1001001001001,0.153,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.42042042042042,0.789,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.42342342342342,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.74274274274274,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.86186186186186,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.26126126126126,-3.016,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.780780780780781,-1.274,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.42042042042042,-0.667,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.1001001001001,-0.223,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.22022022022022,0.173,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.5005005005005,0.782,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.66366366366366,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.9029029029029,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.98198198198198,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.3013013013013,-3.544,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.780780780780781,-1.441,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.46046046046046,-0.819,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.14014014014014,-0.329,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.18018018018018,0.206,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.5005005005005,0.951,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.54354354354354,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.58258258258258,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.74174174174174,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.14114114114114,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.74074074074074,-1.26,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.38038038038038,-0.672,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.1001001001001,-0.162,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.18018018018018,0.328,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.46046046046046,1.021,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.02302302302302,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.5025025025025,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.74174174174174,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.22122122122122,-2.407,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.820820820820821,-1.18,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.5005005005005,-0.691,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.14014014014014,-0.246,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.14014014014014,0.192,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.38038038038038,0.847,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.3033033033033,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.5025025025025,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.66166166166166,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.1011011011011,-2.446,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.7007007007007,-1.077,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.42042042042042,-0.57,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.14014014014014,-0.144,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.14014014014014,0.323,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.42042042042042,0.951,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.5035035035035,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.7027027027027,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.82182182182182,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.22122122122122,-2.772,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.860860860860861,-1.306,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.5005005005005,-0.764,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.18018018018018,-0.325,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.14014014014014,0.162,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.42042042042042,0.854,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.1031031031031,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.58258258258258,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.98198198198198,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.38138138138138,-2.554,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.940940940940941,-1.324,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.58058058058058,-0.799,TRUE,TRUE,0.7
1000,0.6,1,0.1,-0.26026026026026,-0.37,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.06006006006006,0.089,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.3003003003003,0.688,TRUE,TRUE,1
1000,0.6,1,0.1,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.1,-3.42342342342342,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.1,-2.62262262262262,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.1,-1.66166166166166,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.1,-1.1011011011011,-2.59,TRUE,TRUE,0.5
1000,0.6,1,0.1,-0.66066066066066,-1.054,TRUE,TRUE,0.6
1000,0.6,1,0.1,-0.3003003003003,-0.49,TRUE,TRUE,0.7
1000,0.6,1,0.1,0.06006006006006,-0.048,TRUE,TRUE,0.8
1000,0.6,1,0.1,0.26026026026026,0.396,TRUE,TRUE,0.9
1000,0.6,1,0.1,0.5005005005005,1.014,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-1.5015015015015,-1.682,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.18118118118118,-0.93,TRUE,TRUE,0.6
100,0.6,1,0.3,-0.780780780780781,-0.474,TRUE,TRUE,0.7
100,0.6,1,0.3,-0.54054054054054,-0.111,TRUE,TRUE,0.8
100,0.6,1,0.3,-0.3003003003003,0.219,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.06006006006006,0.593,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-1.98198198198198,-Inf,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.7017017017017,-1.743,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.34134134134134,-1.077,TRUE,TRUE,0.7
100,0.6,1,0.3,-1.14114114114114,-0.592,TRUE,TRUE,0.8
100,0.6,1,0.3,-0.980980980980981,-0.227,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.860860860860861,0.51,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-2.3023023023023,-3.024,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.86186186186186,-1.79,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.3013013013013,-1.231,TRUE,TRUE,0.7
100,0.6,1,0.3,-1.06106106106106,-0.749,TRUE,TRUE,0.8
100,0.6,1,0.3,-0.940940940940941,-0.338,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.7007007007007,0.424,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-2.26226226226226,-Inf,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.66166166166166,-1.699,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.22122122122122,-0.587,TRUE,TRUE,0.7
100,0.6,1,0.3,-0.940940940940941,-0.068,TRUE,TRUE,0.8
100,0.6,1,0.3,-0.820820820820821,0.313,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.62062062062062,0.997,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-2.38238238238238,-Inf,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.94194194194194,-1.787,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.54154154154154,-1.316,TRUE,TRUE,0.7
100,0.6,1,0.3,-1.38138138138138,-0.932,TRUE,TRUE,0.8
100,0.6,1,0.3,-1.18118118118118,-0.415,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.780780780780781,0.243,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-2.34234234234234,-Inf,TRUE,TRUE,0.5
100,0.6,1,0.3,-2.02202202202202,-1.401,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.66166166166166,-0.755,TRUE,TRUE,0.7
100,0.6,1,0.3,-1.46146146146146,-0.391,TRUE,TRUE,0.8
100,0.6,1,0.3,-1.22122122122122,0.137,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.860860860860861,0.843,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-1.46146146146146,-1.939,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.18118118118118,-0.666,TRUE,TRUE,0.6
100,0.6,1,0.3,-0.860860860860861,-0.211,TRUE,TRUE,0.7
100,0.6,1,0.3,-0.74074074074074,0.019,TRUE,TRUE,0.8
100,0.6,1,0.3,-0.58058058058058,0.325,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.42042042042042,0.943,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-2.7027027027027,-2.733,TRUE,TRUE,0.5
100,0.6,1,0.3,-2.46246246246246,-1.32,TRUE,TRUE,0.6
100,0.6,1,0.3,-2.14214214214214,-0.677,TRUE,TRUE,0.7
100,0.6,1,0.3,-1.98198198198198,-0.276,TRUE,TRUE,0.8
100,0.6,1,0.3,-1.34134134134134,0.003,TRUE,TRUE,0.9
100,0.6,1,0.3,-1.22122122122122,0.383,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-2.5025025025025,-Inf,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.98198198198198,-1.821,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.78178178178178,-1.075,TRUE,TRUE,0.7
100,0.6,1,0.3,-1.54154154154154,-0.634,TRUE,TRUE,0.8
100,0.6,1,0.3,-1.26126126126126,-0.287,TRUE,TRUE,0.9
100,0.6,1,0.3,-1.06106106106106,0.406,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-1.62162162162162,-2.557,TRUE,TRUE,0.5
100,0.6,1,0.3,-1.34134134134134,-0.915,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.14114114114114,-0.519,TRUE,TRUE,0.7
100,0.6,1,0.3,-0.74074074074074,-0.178,TRUE,TRUE,0.8
100,0.6,1,0.3,-0.58058058058058,0.23,TRUE,TRUE,0.9
100,0.6,1,0.3,-0.5005005005005,0.899,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,1,0.3,-2.54254254254254,-3.362,TRUE,TRUE,0.5
100,0.6,1,0.3,-2.3023023023023,-1.892,TRUE,TRUE,0.6
100,0.6,1,0.3,-1.82182182182182,-1.36,TRUE,TRUE,0.7
100,0.6,1,0.3,-1.7017017017017,-0.894,TRUE,TRUE,0.8
100,0.6,1,0.3,-1.34134134134134,-0.525,TRUE,TRUE,0.9
100,0.6,1,0.3,-1.1011011011011,0.012,TRUE,TRUE,1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,1,0.3,-Inf,-Inf,TRUE,TRUE,0.3
